"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90"
"Scaffold1_4254937" NA 0 1 NA NA NA NA NA NA NA NA 0 0 NA 1 NA 0 1 1 NA 1 0 1 NA 0 NA 1 NA 0 1 1 NA 0 NA 0 0 1 1 NA NA 0 0 NA NA 0 0 NA NA 0 1 0 0 1 1 NA NA 0 NA 1 1 NA NA 1 0 1 1 NA 1 1 1 0 1 NA NA NA 1 1 NA 1 1 NA NA 0 NA 0 0 0 0 1 NA
"Scaffold1_4265680" NA NA 1 NA 1 NA 1 NA 0 1 NA 0 NA 0 1 0 NA NA 1 1 1 0 NA NA 0 NA 1 NA NA 1 NA 0 NA NA 0 NA NA NA NA NA 0 NA 1 0 NA 0 NA 0 0 1 0 NA NA 1 0 0 NA NA 1 NA NA NA 1 NA 1 1 1 1 1 NA 0 1 1 NA NA NA NA 0 1 NA NA NA 0 0 0 NA 0 0 NA 1
"Scaffold1_4266720" 0 NA NA NA 1 NA 1 1 NA 1 1 0 NA 0 1 NA 0 1 1 1 NA NA 1 NA 0 0 NA 0 0 1 1 NA NA 0 0 0 1 1 NA NA 0 NA 1 0 0 0 1 0 0 1 0 0 NA 1 0 0 NA 0 1 1 1 0 1 0 NA 1 NA NA 1 1 0 1 NA 1 NA 1 NA 0 NA NA 0 NA 0 NA NA NA 0 NA 1 1
"Scaffold1_5538321" 1 1 1 0 1 NA 0 NA NA 0 0 0 NA 0 NA 0 0 1 0 1 0 0 1 NA 0 0 1 0 1 NA 1 1 1 0 1 1 1 NA NA NA 0 NA 0 0 0 1 NA 0 0 0 0 0 NA 1 0 NA 0 1 1 0 1 1 1 0 NA 1 NA 0 0 0 NA 1 NA 1 NA 0 0 1 0 NA 0 NA 1 1 0 NA 1 0 NA NA
"Scaffold1_5538322" 1 1 0 1 0 NA 1 NA NA 1 1 2 NA 2 NA 2 2 0 1 0 1 2 0 NA 2 2 0 2 1 NA 0 0 1 2 1 1 0 NA NA NA 2 NA 1 2 2 1 NA 2 2 1 2 2 NA 0 2 NA 2 1 0 1 0 1 0 2 NA 0 1 1 1 1 NA 0 NA 0 NA 1 1 0 1 NA 2 NA 1 1 2 NA 1 2 0 NA
"Scaffold1_5538402" NA 0 1 NA 1 NA 1 NA NA 1 1 0 NA 0 NA 0 0 1 NA NA 1 0 1 NA 0 NA 1 NA 0 NA 1 NA 0 0 0 0 NA NA NA NA 0 NA 1 0 0 0 NA NA 0 1 0 0 NA 1 0 NA 0 0 1 1 1 0 NA 0 NA 1 1 NA 1 1 NA 1 NA 1 NA 1 NA NA 1 NA 0 NA 0 0 0 NA 0 NA NA NA
"Scaffold1_5626632" 1 1 1 NA 1 2 2 NA NA 2 NA NA NA 2 NA 2 NA 1 NA 1 2 2 1 1 NA 2 1 NA 1 2 1 NA NA NA NA 1 1 2 NA 1 2 NA 2 2 2 NA 2 2 2 2 2 2 NA NA 2 NA NA NA 1 2 1 1 1 2 NA 1 NA NA NA 2 2 1 1 NA NA 2 NA 1 NA 2 NA NA 1 1 2 1 1 NA NA NA
"Scaffold1_5943211" NA NA 0 NA NA 1 0 NA 1 NA NA 1 NA 1 NA 1 1 0 0 0 0 1 0 NA 1 1 0 1 1 0 NA NA 1 1 1 1 NA NA NA NA 1 1 0 1 1 1 0 NA 1 0 1 1 0 0 1 1 1 NA 0 0 0 1 0 1 0 0 NA NA 0 0 1 0 0 NA NA 0 0 NA NA NA NA NA NA 1 NA NA 1 NA 0 0
"Scaffold2_127019" NA 2 NA NA 2 NA 2 NA NA 2 2 1 NA 2 NA NA 1 2 NA 1 NA 1 NA NA 2 NA 1 NA 1 2 NA NA NA 1 2 1 2 NA NA NA 1 NA 1 2 2 2 2 2 1 2 1 NA NA 2 2 2 NA NA 1 2 1 1 NA 2 2 NA 2 NA 1 NA 1 1 1 NA NA NA NA NA NA 1 2 NA 2 NA NA NA 1 NA 2 2
"Scaffold2_127031" NA NA NA NA 1 NA 2 NA NA 1 2 1 NA 1 NA NA 1 1 NA 1 NA 1 NA NA 1 NA 1 NA 0 2 NA NA NA 1 2 0 2 NA NA NA 1 NA NA 1 2 2 2 1 1 1 1 NA NA 2 1 2 NA NA 0 1 0 1 NA 1 NA 0 1 NA 0 NA 0 1 0 NA NA NA NA NA NA 1 1 NA 2 NA NA NA 0 NA 2 2
"Scaffold2_127067" NA NA NA NA 1 NA 0 NA NA 1 0 NA NA NA NA NA 0 1 NA 0 NA 0 NA NA NA NA 0 NA 1 0 NA NA NA NA 0 1 0 NA NA NA 0 NA NA 1 0 0 0 NA 0 1 0 NA NA 0 1 0 NA NA 1 1 1 0 NA 1 NA 1 1 NA 1 NA 1 0 1 NA NA NA NA NA NA NA 1 NA 0 NA NA NA 1 NA 0 0
"Scaffold2_184088" NA 1 NA NA NA NA NA NA NA NA 2 0 1 1 1 1 NA 1 2 1 0 NA 1 NA 1 0 2 1 0 NA NA NA 1 1 2 0 2 0 NA NA NA 2 NA NA NA 2 NA NA 1 1 1 1 0 2 1 NA NA NA 0 1 0 1 0 NA 1 NA NA NA 0 NA 0 1 0 NA NA 2 NA 1 1 NA 1 NA 2 0 NA NA 0 NA 2 NA
"Scaffold2_241700" 1 NA 0 NA 0 NA 0 1 NA 0 0 1 NA 0 NA 0 1 0 0 1 NA 1 1 NA 0 1 0 1 1 0 NA NA 1 NA 0 1 0 1 NA NA 1 0 NA NA NA 0 0 NA 1 0 1 NA 1 0 0 NA 1 NA 1 0 NA 1 1 0 1 1 0 1 1 NA 1 1 1 NA NA NA NA 0 0 NA 0 1 NA 1 NA NA 1 NA 0 0
"Scaffold2_241707" 2 NA 2 NA 1 NA 2 1 NA 1 2 NA NA 1 NA 1 2 NA 2 2 NA 2 2 NA 1 1 2 2 1 2 NA NA 1 NA 2 1 2 1 NA NA 2 2 NA NA NA 2 2 NA 2 1 2 NA 1 2 1 NA 2 NA 1 1 NA 2 1 NA 2 1 1 1 1 NA 1 2 1 NA NA NA NA NA 1 NA 1 2 NA 1 NA NA 1 NA 2 2
"Scaffold2_402669" 1 NA 2 NA NA NA 2 0 NA 1 2 NA NA 1 1 1 0 1 2 1 NA 1 NA NA NA NA NA 1 0 NA 1 NA NA 1 2 0 2 0 NA 1 NA NA 0 1 2 2 2 NA 1 1 NA 1 0 2 1 2 NA NA 0 1 0 NA 0 1 1 0 1 0 0 NA 0 1 0 NA NA 2 1 1 1 NA NA NA NA 0 0 1 0 NA 2 2
"Scaffold2_437719" NA NA NA NA 1 NA 2 0 NA 1 2 1 1 1 NA 1 NA 1 2 NA 0 1 1 NA 1 NA 2 1 0 2 1 NA 0 NA 2 0 2 0 NA NA 1 2 0 1 NA 2 2 NA 1 1 1 1 0 2 1 2 NA NA 0 NA NA 1 NA 1 1 0 1 0 NA 1 0 1 0 0 NA NA NA NA 1 NA NA NA 2 0 0 NA 0 NA 2 2
"Scaffold2_676120" NA 1 1 NA 1 NA 1 NA NA 1 NA 2 2 1 NA 1 NA 1 1 2 2 2 NA NA 1 2 1 2 2 1 2 NA 2 2 1 2 1 2 NA NA 2 1 NA NA NA 1 1 NA 2 NA NA 2 NA 1 NA 1 2 NA 2 NA 2 NA NA 1 NA NA 1 2 2 1 2 2 NA NA NA 1 NA NA 1 NA 1 NA NA 2 NA NA 2 2 1 NA
"Scaffold2_965766" 1 NA NA NA 1 0 2 0 NA 1 NA NA NA 1 NA 1 0 1 NA 1 NA 1 1 NA 1 0 NA 1 NA NA NA 0 0 NA 2 NA NA 0 NA NA 1 NA 0 1 NA 2 2 1 1 1 NA NA 0 NA NA 2 1 NA 0 NA 1 1 NA NA 1 0 1 NA 0 NA 0 1 NA NA NA 2 1 NA NA NA 1 NA NA NA 0 1 0 1 NA 2
"Scaffold2_1007192" NA NA 2 NA NA NA NA 0 NA NA 2 NA NA 1 NA 1 1 1 2 NA 0 1 1 NA 1 0 NA NA 0 NA 1 NA NA 0 2 0 2 0 NA NA 1 NA 0 1 NA NA 2 1 1 1 1 NA NA NA NA NA NA NA 0 1 0 NA NA 1 1 0 1 0 0 1 0 1 0 NA NA 2 1 NA NA NA 1 1 2 0 0 NA 0 NA NA NA
"Scaffold2_1070483" NA 1 2 NA NA NA 2 NA NA 1 2 NA NA 1 NA NA NA 1 2 NA 0 NA NA NA 1 NA 2 NA NA 2 1 NA NA NA 2 NA 2 NA NA NA NA 2 0 1 2 2 2 NA NA 1 2 1 0 2 NA 2 NA NA 0 1 NA NA NA 1 1 NA 1 0 NA NA NA 1 0 NA 1 2 NA NA 1 NA NA NA NA 0 NA NA 0 0 2 NA
"Scaffold2_1093326" NA 1 2 NA NA NA 2 NA 2 NA NA 2 NA 1 NA NA 2 NA NA NA 1 2 2 NA 1 1 2 2 NA NA NA NA NA NA 2 NA 2 NA 2 NA 2 NA 1 1 NA 2 2 1 NA 1 2 NA NA 2 NA NA 2 2 1 NA 1 NA NA 1 2 1 1 NA NA NA 1 2 NA NA NA 2 NA 1 NA 2 NA NA 2 NA 1 NA 1 NA 2 NA
"Scaffold2_1105415" NA 1 NA NA NA NA 0 1 0 1 0 NA NA 1 0 1 0 1 0 NA 1 0 NA NA NA NA NA 0 NA NA 0 NA NA NA 0 1 NA 1 NA NA 0 NA 1 NA NA NA 0 NA 0 1 0 NA 1 0 NA NA NA NA 1 1 NA 0 1 NA 0 1 NA 1 1 NA 1 0 1 NA NA 0 NA 1 1 0 NA NA 0 1 NA NA NA NA NA 0
"Scaffold2_1419221" NA NA 1 NA 0 NA 1 NA NA 0 NA 1 NA 0 NA 0 1 0 1 NA 0 NA 1 NA 0 NA 1 1 0 1 1 0 NA NA 1 0 1 0 NA NA 1 1 NA 0 1 1 1 0 1 0 1 NA 0 1 NA NA 1 1 0 0 NA 1 0 NA 1 0 0 NA 0 NA 0 1 NA 0 NA 1 0 0 0 NA NA NA 1 0 0 0 0 0 1 1
"Scaffold2_1467904" NA 1 NA NA 1 1 2 1 NA 1 NA 2 1 1 NA 1 2 NA 2 2 1 2 2 NA 1 1 2 2 1 2 2 NA NA NA 2 1 2 2 NA 1 2 NA 1 2 2 2 2 NA NA 1 2 2 1 2 NA NA NA NA 1 NA NA 2 1 1 2 NA NA 1 1 1 NA NA 1 NA NA 2 NA 1 NA NA NA NA 2 1 1 NA 1 NA 2 2
"Scaffold2_1486699" 0 NA 0 NA 1 NA 0 1 NA 1 0 0 NA 1 NA 1 0 1 0 0 1 NA 0 NA NA 1 0 0 1 NA 0 NA NA NA 0 1 NA 1 NA NA 0 0 1 1 0 0 0 NA NA 1 0 0 1 NA NA 0 NA 0 1 1 1 0 1 NA 0 NA 1 1 1 NA 1 0 1 NA NA 0 1 NA 1 0 1 NA 0 NA 1 1 1 NA 0 0
"Scaffold2_1735918" NA 1 0 NA NA NA NA 0 NA 1 1 NA NA 1 NA 1 0 1 1 0 0 NA 0 NA 1 0 1 NA 0 1 0 NA 0 0 1 NA 1 0 NA NA 0 1 0 NA 1 1 1 1 0 1 NA 0 0 1 NA 1 NA NA 0 NA 0 0 0 1 0 0 1 NA NA NA 0 0 0 0 NA 1 1 1 1 NA 1 NA 1 0 0 1 0 0 1 1
"Scaffold2_1914957" NA NA 1 NA 2 NA 1 2 1 NA NA 1 NA 2 1 2 1 2 1 1 NA 1 1 NA NA 2 1 NA NA NA NA NA NA NA 1 NA 1 2 NA NA 1 1 NA 2 NA 1 NA NA 1 2 1 1 NA 1 NA 1 1 NA NA NA 2 NA 2 NA NA NA NA NA NA 2 NA 1 2 NA NA NA NA NA NA NA 2 NA NA NA NA 2 NA NA 1 1
"Scaffold2_2297879" 1 NA NA NA NA NA 0 NA NA NA NA 1 NA 0 NA 0 1 0 0 1 1 1 NA NA 0 1 NA NA 1 0 NA NA 1 1 0 1 0 1 NA NA 1 0 1 NA NA 0 NA 0 NA 0 1 1 1 0 0 NA NA 1 1 NA 1 1 1 0 NA 1 0 NA 1 0 1 1 NA NA NA NA 0 0 0 NA NA NA NA 1 1 NA 1 1 0 0
"Scaffold2_2787816" NA NA NA NA NA 2 1 2 NA 1 NA NA NA 1 NA NA 2 NA NA NA 2 2 NA NA 1 NA 1 2 NA NA 1 NA 2 NA 1 NA NA 2 NA NA 2 1 2 1 1 1 NA NA 2 1 2 2 2 1 NA 1 NA 2 2 NA 2 2 2 NA NA 2 1 NA 2 1 2 2 NA NA NA 1 1 1 1 NA 1 NA 1 NA NA NA 2 NA 1 NA
"Scaffold2_2811145" NA 1 1 NA 1 NA NA 2 NA NA 1 2 NA 1 2 1 NA 1 NA 2 2 2 2 NA 1 2 NA 2 NA NA 1 2 NA NA 1 2 1 NA NA NA 2 1 2 NA NA 1 1 NA 2 1 2 2 2 1 1 1 NA NA 2 1 NA 2 NA 1 2 NA 1 2 2 NA NA 2 2 NA NA NA NA NA 1 2 1 NA 1 NA NA NA 2 2 1 NA
"Scaffold2_3126828" NA NA 0 NA 0 NA 1 0 NA NA NA 1 0 0 1 0 1 0 1 1 0 1 1 NA NA 0 1 1 NA 1 1 NA 0 NA 1 NA 1 0 NA NA 1 1 NA 0 NA 1 1 NA NA 0 1 1 0 1 0 NA NA 1 0 NA NA NA 0 1 NA 0 0 0 0 0 0 1 0 0 NA 1 NA 0 0 1 NA NA 1 NA 0 0 0 NA 1 1
"Scaffold2_3309214" NA 1 NA NA NA NA 0 1 NA 1 NA 0 NA 1 0 1 NA NA 0 0 NA NA NA NA 1 1 0 NA 1 NA 0 NA NA 0 0 1 0 NA NA NA 0 NA NA NA 0 0 0 1 0 1 NA NA 1 0 1 0 NA 0 1 NA NA 0 NA NA NA 1 NA 0 1 NA NA 0 NA NA NA 0 NA NA NA 0 1 NA 0 NA NA NA 1 NA 0 0
"Scaffold2_3345331" 1 NA 1 NA 1 NA 2 NA 2 1 2 1 NA 1 NA 1 NA 1 2 0 0 NA 1 2 1 NA NA 1 1 2 2 NA NA NA NA 0 2 0 NA NA 1 2 0 1 2 2 2 1 1 1 1 1 0 NA 1 2 NA 1 0 1 0 1 NA NA 1 0 NA 1 0 1 0 1 0 NA NA 2 1 1 1 1 1 NA 2 0 0 NA 0 0 NA 2
"Scaffold2_3480863" NA 2 2 NA 2 NA NA NA NA 2 NA 1 NA 2 NA 2 NA 2 NA NA NA NA 1 NA NA NA 2 1 2 NA 2 NA 1 NA 2 1 NA NA NA NA NA 2 1 2 2 NA NA NA NA 2 1 1 NA 2 2 2 1 NA NA 2 1 NA 1 2 1 NA 2 1 1 NA 1 1 NA NA NA NA 2 2 2 1 2 NA 2 1 1 NA 1 NA NA NA
"Scaffold2_3760711" NA 0 NA NA NA NA 1 NA NA 0 1 2 NA 0 NA NA 1 NA 1 2 1 2 NA NA 0 1 1 2 0 NA 1 NA 1 NA 1 1 1 1 NA NA 2 2 NA 0 NA 1 1 NA 2 0 2 NA NA 1 0 NA NA NA 1 0 NA 2 NA 1 NA 1 0 NA NA 0 1 2 1 NA NA 1 0 0 NA 2 0 NA 1 1 2 NA 1 1 1 1
"Scaffold2_3842893" NA 0 0 NA 0 NA NA 0 NA 0 NA 1 0 0 NA 0 1 0 1 NA 0 NA NA 1 0 0 1 1 0 1 NA NA 0 NA 1 0 NA 0 NA NA 1 NA 0 0 NA 1 1 NA 1 0 1 1 0 1 0 NA NA NA 0 0 0 1 0 NA 0 0 NA NA 0 NA NA NA 0 NA NA 1 0 NA NA 1 0 NA NA 0 0 NA 0 NA 1 1
"Scaffold3_17199" 1 2 NA NA NA 1 1 2 NA 2 1 1 2 2 NA 1 1 NA 1 NA 2 2 1 NA 1 1 1 1 1 1 NA NA 1 1 2 2 2 1 NA NA 1 NA NA 1 NA 1 1 1 2 1 2 1 2 2 1 2 NA NA 1 2 NA 1 1 2 2 NA 1 1 1 NA 2 1 2 NA 1 2 2 1 NA 2 2 NA 1 1 1 NA 2 NA 2 1
"Scaffold3_73230" NA 1 0 NA 1 NA NA 1 1 0 1 NA NA 1 NA NA NA 0 0 0 NA 1 1 NA NA 1 0 0 0 0 NA NA NA 1 0 1 0 0 NA NA 1 1 1 NA 1 0 0 1 1 1 1 0 1 1 NA 0 NA 1 0 0 NA 1 1 1 0 0 0 NA 0 NA 1 0 1 0 NA 0 0 0 1 NA 0 NA NA 0 NA 1 1 0 NA NA
"Scaffold3_186545" NA NA 1 NA NA 1 NA NA NA 1 NA NA NA 0 NA NA NA 1 1 NA 1 0 0 NA 0 0 NA NA 1 NA 0 NA NA NA 1 0 1 NA NA NA 0 NA NA 1 0 1 1 NA 0 0 NA 1 NA 0 0 NA NA 0 NA 1 0 0 NA NA 1 1 NA 0 1 NA 0 1 NA NA NA 1 NA 1 0 NA 1 NA 1 1 NA NA NA NA 1 NA
"Scaffold3_197729" 0 0 NA NA NA NA 0 NA NA NA 0 NA NA 0 NA NA NA NA 1 1 NA 0 NA NA NA 0 1 1 1 1 NA NA 0 NA 1 NA NA 1 NA NA 0 NA 0 1 0 1 1 NA 0 0 0 1 NA NA NA 1 NA NA 1 1 NA NA 0 0 1 NA NA 0 NA NA 0 1 0 NA NA 1 1 NA NA NA NA NA 1 NA 1 0 0 NA NA 0
"Scaffold3_290702" 0 0 1 NA 0 NA 0 0 NA 1 0 0 NA NA 1 0 0 NA 1 1 1 0 NA NA NA 0 1 NA 0 1 0 NA 0 NA NA 0 1 NA NA 1 NA 0 0 1 NA 1 1 NA 0 0 0 NA 0 0 0 1 NA NA NA 1 0 0 0 0 NA NA 1 0 1 NA NA 1 0 NA 0 1 NA 1 NA NA NA NA NA 1 NA NA 0 1 1 0
"Scaffold3_304396" NA 1 NA NA 1 NA 0 NA 1 2 NA 0 NA NA NA 0 NA NA NA NA NA 1 NA NA 0 0 1 1 NA 1 1 1 0 NA 2 1 NA 1 NA NA 0 NA 0 1 NA 1 1 NA NA 0 1 1 1 NA NA 1 NA NA 1 2 0 NA NA 1 2 1 NA 0 NA NA 1 1 NA NA NA NA NA 1 0 NA 2 NA 1 1 1 1 1 NA 2 0
"Scaffold3_389342" NA 1 0 NA NA NA 0 NA 1 1 0 0 NA 1 NA 0 0 1 NA NA 1 1 0 NA 0 0 0 0 0 0 1 NA 0 NA 1 1 NA NA NA NA 0 0 NA 0 0 0 NA 0 1 0 NA NA 1 1 0 1 0 NA NA 1 0 0 0 NA 1 0 0 0 NA 1 1 0 1 1 NA 1 NA NA NA 1 1 NA NA 0 0 NA 1 1 1 0
"Scaffold3_1070366" NA 0 NA NA NA NA 0 0 NA 1 0 0 NA 0 1 0 NA 1 NA NA 1 NA 0 NA 0 0 0 NA 1 1 0 NA 0 NA NA 0 1 1 NA NA 0 NA NA 1 NA 1 0 NA 0 0 NA 1 NA NA 0 1 NA NA 1 1 0 NA 0 NA 1 1 1 NA 1 1 NA 1 0 NA NA 1 NA NA 0 1 1 NA 1 NA 1 NA 0 0 1 0
"Scaffold3_1094164" NA NA 0 NA 1 0 NA 1 NA 0 NA NA NA NA NA 1 NA 0 0 NA 0 1 1 0 1 1 0 NA 0 NA NA NA NA NA 0 NA 0 NA NA NA 1 NA 1 NA 1 0 1 NA 1 1 NA 0 NA 1 NA 0 0 NA 0 0 NA 1 NA NA NA 0 0 NA 0 NA 1 0 1 0 NA 0 NA NA 1 NA NA NA NA NA 0 NA 1 NA NA 1
"Scaffold3_1110233" NA NA 0 NA NA NA 1 1 1 1 NA 0 NA 1 NA 0 NA 1 1 NA NA NA NA NA 0 NA NA 0 0 0 1 NA NA NA NA 1 NA NA NA NA 0 0 0 0 0 0 0 NA 1 NA 1 NA NA NA NA NA NA NA 1 1 0 NA 0 1 1 0 0 NA NA NA NA 0 1 NA 0 1 NA 0 0 NA 1 NA 0 0 NA NA 1 1 NA 0
"Scaffold3_2242182" 0 0 NA NA 0 NA 0 NA NA 1 0 NA 0 0 NA NA 0 NA 1 1 1 0 0 NA 0 0 1 1 1 1 0 0 NA NA NA 0 1 NA NA NA 0 NA 0 0 0 1 NA NA 0 0 0 1 NA 0 NA 1 NA NA NA 1 NA 0 NA 0 NA NA 1 NA 1 NA 0 1 0 NA NA 1 1 1 0 1 NA NA NA 1 1 NA 0 1 NA NA
"Scaffold3_2334331" NA 0 1 NA 0 1 NA NA 0 NA NA 0 NA 0 NA NA 0 1 1 1 1 0 0 NA 0 NA NA 1 1 1 0 NA NA NA 1 0 NA NA NA NA NA 0 0 1 0 1 0 0 NA 0 NA 1 0 0 NA 1 NA 0 1 1 0 0 NA 0 1 NA 1 0 1 NA NA 1 0 NA NA 1 1 1 0 NA 1 0 1 NA NA NA 0 NA 1 NA
"Scaffold3_2367020" NA NA 1 NA 0 NA 0 NA NA 1 NA NA NA 0 1 0 0 NA NA NA 1 NA 0 NA NA NA NA 1 NA NA NA NA 0 0 1 0 NA NA NA NA NA NA 0 NA 0 1 0 0 0 NA 0 NA 0 NA 0 1 NA NA NA 1 0 NA 0 0 1 1 NA 0 NA 1 0 1 NA NA NA NA 1 1 0 1 1 NA NA 1 1 NA 0 NA 1 NA
"Scaffold3_2753208" NA 1 NA NA NA NA NA NA 1 NA 1 1 NA 1 2 NA NA NA NA NA 2 1 NA NA 1 1 2 NA 2 2 1 NA 1 NA 2 NA 2 2 NA NA 1 NA 1 2 1 2 1 NA 1 1 NA 2 1 NA 1 NA NA NA 2 2 NA NA NA NA 2 2 NA NA 2 NA NA 2 1 NA NA NA 2 2 1 2 2 NA NA 2 NA NA 1 NA NA 1
"Scaffold3_2885964" NA NA 2 NA NA NA 1 NA NA NA NA 1 NA 1 NA NA NA 2 NA NA NA 1 1 NA 1 1 2 NA NA NA 1 NA NA 1 2 NA NA NA NA NA 1 NA NA 2 NA 2 1 1 1 1 1 2 1 1 1 NA NA NA NA 2 1 1 NA 1 2 2 2 1 2 NA NA 2 1 NA NA 2 NA NA NA 2 NA NA NA NA 2 NA 1 NA NA NA
"Scaffold3_2885987" NA 0 1 NA NA NA 0 NA NA NA NA 1 NA 0 NA 1 NA 0 NA 1 0 0 1 NA 1 1 1 NA NA NA 0 NA NA 1 0 NA 0 NA NA NA 1 NA NA NA NA 1 1 1 0 1 0 1 0 0 1 0 NA NA NA 0 1 1 NA 0 0 1 1 1 1 0 NA 1 0 NA NA 0 NA NA NA 0 NA NA NA NA 1 NA 0 0 NA NA
"Scaffold3_2975166" 1 1 NA NA 1 NA 1 NA NA NA NA 1 1 NA NA NA 1 2 NA 2 2 NA NA NA 1 1 2 NA NA NA NA NA NA 1 2 1 2 NA NA NA 1 1 NA 2 1 2 1 1 1 1 NA 2 NA NA NA NA NA NA 2 2 NA 1 NA 1 2 2 NA 1 NA 2 NA 2 1 NA NA NA 2 NA NA 2 NA NA 2 2 NA 1 1 2 NA NA
"Scaffold3_3055275" NA 1 1 NA NA NA NA 1 1 NA NA 0 1 1 2 NA 0 NA NA NA 2 NA 0 NA NA 0 1 NA NA 1 1 NA 0 0 2 1 NA 1 NA NA 0 NA NA NA NA 1 0 0 1 0 1 1 1 1 0 NA 0 1 1 2 NA 0 0 1 2 1 NA 0 1 NA NA 1 1 NA NA 2 2 1 0 2 NA NA 1 1 1 NA 1 2 2 0
"Scaffold3_3104584" NA NA 1 NA 1 NA NA 1 NA 2 1 0 1 1 NA 0 0 NA NA NA 2 1 0 NA 0 NA NA 1 1 1 1 1 0 0 NA NA 2 1 NA NA 0 NA 0 1 0 1 0 0 NA 0 1 1 1 1 0 NA NA NA 1 2 0 0 0 NA NA NA 1 0 1 NA NA 1 NA NA NA 2 NA NA NA NA NA NA 1 NA NA NA 1 NA 2 NA
"Scaffold3_3390733" 0 0 NA NA 0 NA NA 0 NA 1 NA 0 NA 0 NA 0 0 NA 1 1 NA NA 0 NA NA 0 1 1 1 NA NA NA 0 NA 1 0 1 NA NA NA NA NA 0 1 0 1 0 0 0 NA 0 NA NA 0 0 NA 0 NA NA NA 0 0 NA 0 NA 1 NA 0 1 NA 0 1 0 NA NA NA 1 1 0 NA 1 NA NA 1 NA NA 0 1 NA NA
"Scaffold3_3390833" NA NA 2 NA 1 NA 1 1 NA 1 2 2 NA 1 1 NA 2 1 1 2 1 1 2 NA 2 2 2 2 2 NA 1 NA NA NA NA 1 NA 2 NA NA 2 2 2 2 NA 2 2 2 1 2 1 2 NA NA 2 NA NA 1 2 1 NA 2 2 1 NA 2 2 2 2 NA NA 2 NA NA NA 1 1 2 2 1 1 NA 2 2 NA NA 1 1 1 NA
"Scaffold3_3459901" NA NA 2 NA 1 NA NA 1 NA NA NA 2 NA 1 NA NA 2 NA NA NA 1 1 NA NA NA 2 NA NA 2 NA 1 NA NA 2 1 1 1 2 NA NA 2 NA NA 2 2 2 2 2 1 2 1 NA NA NA 2 NA NA NA NA 1 2 2 NA 1 1 2 2 NA NA 1 NA 2 NA NA NA 1 1 2 2 1 NA 1 2 2 NA NA 1 1 NA NA
"Scaffold3_3569857" NA NA 1 NA 2 NA 2 NA NA 1 NA NA NA 2 NA NA 2 1 1 1 NA 2 2 NA 2 NA 1 NA NA NA NA NA NA 2 NA NA 1 1 NA 1 2 2 2 1 2 1 2 NA 2 2 NA 1 2 2 2 1 NA NA NA 1 NA 2 2 NA NA NA NA 2 1 NA NA 1 NA NA NA 1 NA 1 2 NA 1 NA 1 2 1 NA 2 1 1 NA
"Scaffold3_3580849" 0 0 NA NA 0 NA 0 NA 0 1 NA 0 NA 0 NA 0 0 NA 1 1 1 0 NA 1 0 NA 1 1 1 NA 0 NA 0 NA NA 0 1 1 NA NA 0 0 0 NA 0 1 0 0 0 0 NA NA 0 0 NA 1 NA 0 1 1 NA 0 NA 0 1 1 1 0 1 NA 0 1 0 1 NA 1 1 1 0 1 NA NA 1 NA 1 NA 0 NA NA 0
"Scaffold3_3688603" NA NA 0 NA NA NA 1 NA NA 1 NA NA NA 1 NA NA 0 NA 1 NA 1 1 0 NA 0 0 0 0 0 NA NA NA 0 0 1 1 NA NA NA NA 0 0 0 NA NA 0 0 NA 1 0 1 NA 1 NA 0 NA NA NA 0 NA 0 0 NA 1 1 0 0 NA 0 NA NA 0 NA NA NA 1 NA NA 0 1 1 NA NA 0 NA NA 1 NA 1 0
"Scaffold3_3700781" 2 NA 2 NA NA NA NA NA 1 1 NA 2 NA 1 NA 2 2 1 1 2 NA NA 2 NA 2 2 NA 2 2 NA 1 NA NA NA 1 1 1 NA NA NA NA 2 NA 2 NA 2 2 NA 1 2 1 2 1 1 2 NA 2 NA NA NA 2 2 NA 1 1 2 NA 2 NA NA NA 2 1 NA NA 1 1 NA NA NA NA NA 2 NA 2 1 1 1 1 2
"Scaffold3_3712687" NA NA 1 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1 NA 0 NA 0 0 NA NA NA 1 1 1 NA NA 0 NA NA 1 0 NA 0 NA NA NA 1 1 1 1 1 1 1 NA 0 NA 0 NA NA 0 NA NA NA 0 1 0 NA 1 1 0 0 NA 1 1 1 NA 0 1 NA NA NA 0 0 NA NA 0 NA NA NA 1 NA NA 0 0 0 1
